"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Soul Sand Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Sponge Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Spruce Leaves Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Spruce Wood Planks Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Spruce Wood Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Stone Bricks Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Stone Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Terracotta Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","White Stained Glass Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","White Terracotta Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","White Wool Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Yellow Stained Glass Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Yellow Terracotta Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,769,"true","Yellow Wool Strip",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Acacia Leaves Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Acacia Wood Planks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Acacia Wood Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Andesite Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Birch Leaves Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Birch Wood Planks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Birch Wood Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Black Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Black Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Black Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Block of Coal Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Block of Diamond Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Block of Emerald Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Block of Gold Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Block of Iron Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Block of Quartz Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Block of Redstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Blue Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Blue Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Blue Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Bookshelf Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Bricks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Brown Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Brown Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Brown Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Chiseled Quartz Block Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Chiseled Red Sandstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Chiseled Sandstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Chiseled Stone Bricks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Clay Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Coal Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Coarse Dirt Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Cobblestone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Cracked Stone Bricks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Cyan Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Cyan Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Cyan Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Dark Oak Leaves Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Dark Oak Wood Planks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Dark Oak Wood Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Dark Prismarine Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Diamond Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Diorite Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Dirt Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Emerald Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","End Stone Bricks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","End Stone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Glowstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Gold Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Granite Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Grass Block Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Gravel Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Gray Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Gray Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Gray Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Green Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Green Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Green Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Ice Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Iron Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Jungle Leaves Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Jungle Wood Planks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Jungle Wood Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Lapis Lazuli Block Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Lapis Lazuli Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Light Blue Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Light Blue Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Light Blue Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Light Gray Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Light Gray Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Light Gray Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Lime Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Lime Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Lime Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Magenta Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Magenta Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Magenta Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Magma Block Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Moss Stone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Mossy Stone Bricks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Mycelium Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Nether Brick Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Nether Quartz Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Nether Wart Block Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Netherrack Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Oak Leaves Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Oak Wood Planks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Oak Wood Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Obsidian Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Orange Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Orange Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Orange Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Packed Ice Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Pillar Quartz Block Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Pink Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Pink Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Pink Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Podzol Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Polished Andesite Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Polished Diorite Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Polished Granite Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Prismarine Bricks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Prismarine Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Purple Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Purple Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Purple Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Purpur Block Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Purpur Pillar Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Red Nether Brick Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Red Sand Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Red Sandstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Red Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Red Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Red Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Redstone Ore Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Sand Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Sandstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Smooth Red Sandstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Smooth Sandstone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Snow Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Soul Sand Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Sponge Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Spruce Leaves Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Spruce Wood Planks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Spruce Wood Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Stone Bricks Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Stone Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","White Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","White Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","White Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Yellow Stained Glass Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Yellow Terracotta Post",""
"Forge Microblocks","microblockcbe:microblock",4291,770,"true","Yellow Wool Post",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Acacia Leaves Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Acacia Wood Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Acacia Wood Planks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Andesite Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Birch Leaves Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Birch Wood Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Birch Wood Planks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Black Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Black Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Black Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Block of Coal Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Block of Diamond Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Block of Emerald Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Block of Gold Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Block of Iron Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Block of Quartz Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Block of Redstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Blue Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Blue Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Blue Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Bookshelf Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Bricks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Brown Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Brown Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Brown Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Chiseled Quartz Block Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Chiseled Red Sandstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Chiseled Sandstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Chiseled Stone Bricks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Clay Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Coal Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Coarse Dirt Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Cobblestone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Cracked Stone Bricks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Cyan Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Cyan Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Cyan Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Dark Oak Leaves Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Dark Oak Wood Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Dark Oak Wood Planks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Dark Prismarine Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Diamond Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Diorite Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Dirt Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Emerald Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","End Stone Bricks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","End Stone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Glowstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Gold Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Granite Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Grass Block Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Gravel Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Gray Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Gray Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Gray Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Green Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Green Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Green Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Ice Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Iron Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Jungle Leaves Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Jungle Wood Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Jungle Wood Planks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Lapis Lazuli Block Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Lapis Lazuli Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Light Blue Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Light Blue Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Light Blue Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Light Gray Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Light Gray Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Light Gray Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Lime Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Lime Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Lime Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Magenta Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Magenta Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Magenta Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Magma Block Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Moss Stone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Mossy Stone Bricks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Mycelium Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Nether Brick Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Nether Quartz Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Nether Wart Block Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Netherrack Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Oak Leaves Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Oak Wood Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Oak Wood Planks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Obsidian Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Orange Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Orange Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Orange Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Packed Ice Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Pillar Quartz Block Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Pink Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Pink Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Pink Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Podzol Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Polished Andesite Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Polished Diorite Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Polished Granite Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Prismarine Bricks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Prismarine Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Purple Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Purple Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Purple Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Purpur Block Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Purpur Pillar Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Red Nether Brick Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Red Sand Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Red Sandstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Red Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Red Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Red Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Redstone Ore Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Sand Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Sandstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Smooth Red Sandstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Smooth Sandstone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Snow Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Soul Sand Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Sponge Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Spruce Leaves Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Spruce Wood Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Spruce Wood Planks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Stone Bricks Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Stone Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","White Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","White Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","White Wool Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Yellow Stained Glass Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Yellow Terracotta Pillar",""
"Forge Microblocks","microblockcbe:microblock",4291,772,"true","Yellow Wool Pillar",""
"Forge Microblocks","microblockcbe:saw_diamond",4294,0,"false","Diamond Saw",""
"Forge Microblocks","microblockcbe:saw_iron",4293,0,"false","Iron Saw",""
"Forge Microblocks","microblockcbe:saw_stone",4292,0,"false","Stone Saw",""
"Forge Microblocks","microblockcbe:stone_rod",4295,0,"false","Stone Rod","rodStone"
"Framed Compacting Drawers","framedcompactdrawers:framed_compact_drawer",5576,0,"false","Framed Compacting Drawer",""
"Framed Compacting Drawers","framedcompactdrawers:framed_drawer_controller",5577,0,"true","Framed Drawer Controller",""
"Framed Compacting Drawers","framedcompactdrawers:framed_slave",5578,0,"true","Framed Controller Slave",""
"GasConduits","gasconduits:item_gas_filter",5484,0,"true","Gas Filter",""
"Gauges and Switches","rsgauges:arrowtarget",7364,0,"false","Arrow Target",""
"Gauges and Switches","rsgauges:automaticswitch1",7486,0,"false","Industrial Infrared Entity Detector",""
"Gauges and Switches","rsgauges:automaticswitch2",7475,0,"false","Industrial Linear Laser Entity Detector",""
"Gauges and Switches","rsgauges:automaticswitch3",7477,0,"false","Industrial Local Light Sensor",""
"Gauges and Switches","rsgauges:automaticswitch4",7478,0,"false","Industrial Day Timer Clock",""
"Gauges and Switches","rsgauges:automaticswitch5",7479,0,"false","Industrial Rain Sensor",""
"Gauges and Switches","rsgauges:automaticswitch6",7480,0,"false","Industrial Thunderstorm Detector",""
"Gauges and Switches","rsgauges:automaticswitch7",7481,0,"false","Industrial Interval Signal Timer",""
"Gauges and Switches","rsgauges:bistableswitch1",7430,0,"false","Rotary Machine Switch",""
"Gauges and Switches","rsgauges:bistableswitch2",7431,0,"false","Industrial Contact Lever",""
"Gauges and Switches","rsgauges:bistableswitch3",7433,0,"false","Two-Button Machine Switch",""
"Gauges and Switches","rsgauges:bistableswitch4",7436,0,"false","Small Light Switch",""
"Gauges and Switches","rsgauges:bistableswitch5",7437,0,"false","ESTOP Button",""
"Gauges and Switches","rsgauges:bistableswitch6",7439,0,"false","Hopper Blocker",""
"Gauges and Switches","rsgauges:bistableswitch7",7441,0,"false","Industrial Rotary Lever",""
"Gauges and Switches","rsgauges:bistableswitch8",7442,0,"false","Industrial Lever",""
"Gauges and Switches","rsgauges:bistableswitch_glass1",7424,0,"false","Bistable Glass Switch",""
"Gauges and Switches","rsgauges:bistableswitch_glass2",7429,0,"false","Bistable Glass Touch Switch",""
"Gauges and Switches","rsgauges:bistableswitch_oldfancy1",7501,0,"false","Old Fancy Lever",""
"Gauges and Switches","rsgauges:bistableswitch_oldfancy2",7505,0,"false","Old Fancy Rotary Lever",""
"Gauges and Switches","rsgauges:bistableswitch_oldfancy3",7504,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_oldfancy4",7503,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_oldfancy5",7502,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_oldfancy6",7507,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_oldfancy7",7506,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_rustic1",7545,0,"false","Rustic Lever",""
"Gauges and Switches","rsgauges:bistableswitch_rustic2",7566,0,"false","Rustic Two-Hinge Lever",""
"Gauges and Switches","rsgauges:bistableswitch_rustic3",7568,0,"false","Rustic Rotary Lever",""
"Gauges and Switches","rsgauges:bistableswitch_rustic4",7562,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_rustic5",7564,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_rustic6",7573,0,"false","Bistable Switch",""
"Gauges and Switches","rsgauges:bistableswitch_rustic7",7575,0,"false","Rustic Nail Lever",""
"Gauges and Switches","rsgauges:contactmat1",7554,0,"false","Industrial Door Contact Mat",""
"Gauges and Switches","rsgauges:contactmat2",7555,0,"false","Industrial Contact Mat",""
