"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"coloredlights:colored_dust",13,"Green Colored Dust","dyeGreen",""
"coloredlights:colored_dust",14,"Red Colored Dust","dyeRed",""
"coloredlights:colored_dust",15,"Black Colored Dust","dyeBlack",""
"contenttweaker:chemist_coin_bronze",0,"Bronze Chemist Coin","coinBronzeChemist",""
"contenttweaker:chemist_coin_gold",0,"Gold Chemist Coin","coinGoldChemist",""
"contenttweaker:chemist_coin_platinum",0,"Platinum Chemist Coin","coinPlatinumChemist",""
"contenttweaker:chemist_coin_silver",0,"Silver Chemist Coin","coinSilverChemist",""
"contenttweaker:compressed_dragon_breath",0,"Compressed Dragon's Breath","itemCompressedDragonBreath",""
"contenttweaker:compressed_ember",0,"Compressed Ember","itemCompressedEmber",""
"contenttweaker:compressed_lapis",0,"Compressed Lapis Lazuli","itemCompressedLapis",""
"contenttweaker:compressed_silicon",0,"Compressed Silicon","itemCompressedSilicon",""
"contenttweaker:environmentalist_coin_bronze",0,"Bronze Environmentalist Coin","coinBronzeEnvironmentalist",""
"contenttweaker:environmentalist_coin_gold",0,"Gold Environmentalist Coin","coinGoldEnvironmentalist",""
"contenttweaker:environmentalist_coin_platinum",0,"Platinum Environmentalist Coin","coinPlatinumEnvironmentalist",""
"contenttweaker:environmentalist_coin_silver",0,"Silver Environmentalist Coin","coinSilverEnvironmentalist",""
"contenttweaker:farming_coin_bronze",0,"Bronze Farming Coin","coinBronzeFarming",""
"contenttweaker:farming_coin_gold",0,"Gold Farming Coin","coinGoldFarming",""
"contenttweaker:farming_coin_platinum",0,"Platinum Farming Coin","coinPlatinumFarming",""
"contenttweaker:farming_coin_silver",0,"Silver Farming Coin","coinSilverFarming",""
"contenttweaker:hunter_coin_bronze",0,"Bronze Hunter Coin","coinBronzeHunter",""
"contenttweaker:hunter_coin_gold",0,"Gold Hunter Coin","coinGoldHunter",""
"contenttweaker:hunter_coin_platinum",0,"Platinum Hunter Coin","coinPlatinumHunter",""
"contenttweaker:hunter_coin_silver",0,"Silver Hunter Coin","coinSilverHunter",""
"contenttweaker:magician_coin_bronze",0,"Bronze Magician Coin","coinBronzeMagician",""
"contenttweaker:magician_coin_gold",0,"Gold Magician Coin","coinGoldMagician",""
"contenttweaker:magician_coin_platinum",0,"Platinum Magician Coin","coinPlatinumMagician",""
"contenttweaker:magician_coin_silver",0,"Silver Magician Coin","coinSilverMagician",""
"contenttweaker:nuclear_coin_bronze",0,"Bronze Nuclear Coin","coinBronzeNuclear",""
"contenttweaker:nuclear_coin_gold",0,"Gold Nuclear Coin","coinGoldNuclear",""
"contenttweaker:nuclear_coin_platinum",0,"Platinum Nuclear Coin","coinPlatinumNuclear",""
"contenttweaker:nuclear_coin_silver",0,"Silver Nuclear Coin","coinSilverNuclear",""
"contenttweaker:technician_coin_bronze",0,"Bronze Technician Coin","coinBronzeTechnician",""
"contenttweaker:technician_coin_gold",0,"Gold Technician Coin","coinGoldTechnician",""
"contenttweaker:technician_coin_platinum",0,"Platinum Technician Coin","coinPlatinumTechnician",""
"contenttweaker:technician_coin_silver",0,"Silver Technician Coin","coinSilverTechnician",""
"embers:adhesive",0,"Adhesive","slimeball",""
"embers:block_dawnstone",0,"Dawnstone Block","blockDawnstone",""
"embers:dust_ash",0,"Ash Pile","dustAsh,dustAshes",""
"embers:gear_dawnstone",0,"Dawnstone Gear","gearDawnstone",""
"embers:ingot_dawnstone",0,"Dawnstone Ingot","ingotDawnstone",""
"embers:nugget_dawnstone",0,"Dawnstone Nugget","nuggetDawnstone",""
"embers:ore_quartz",0,"Quartz Ore","oreQuartz",""
"embers:plate_dawnstone",0,"Dawnstone Plate","plateDawnstone",""
"enderio:block_alloy",0,"Electrical Steel Block","blockElectricalSteel",""
"enderio:block_alloy",1,"Energetic Alloy Block","blockEnergeticAlloy",""
"enderio:block_alloy",2,"Vibrant Alloy Block","blockVibrantAlloy",""
"enderio:block_alloy",3,"Redstone Alloy Block","blockRedstoneAlloy",""
"enderio:block_alloy",4,"Conductive Iron Block","blockConductiveIron",""
"enderio:block_alloy",5,"Pulsating Iron Block","blockPulsatingIron",""
"enderio:block_alloy",6,"Dark Steel Block","blockDarkSteel",""
"enderio:block_alloy",7,"Soularium Block","blockSoularium",""
"enderio:block_alloy",8,"End Steel Block","blockEndSteel",""
"enderio:block_alloy",9,"Iron Alloy Block","blockConstructionAlloy",""
"enderio:block_alloy_endergy",0,"Crude Steel Block","blockCrudeSteel",""
"enderio:block_alloy_endergy",1,"Crystalline Alloy Block","blockCrystallineAlloy",""
"enderio:block_alloy_endergy",2,"Melodic Alloy Block","blockMelodicAlloy",""
"enderio:block_alloy_endergy",3,"Stellar Alloy Block","blockStellarAlloy",""
"enderio:block_alloy_endergy",4,"Crystalline Pink Slime Block","blockCrystallinePinkSlime",""
"enderio:block_alloy_endergy",5,"Energetic Silver Block","blockEnergeticSilver",""
"enderio:block_alloy_endergy",6,"Vivid Alloy Block","blockVividAlloy",""
"enderio:block_dark_fused_glass",32767,"(WILDCARD)","darkFusedGlass",""
"enderio:block_dark_fused_quartz",32767,"(WILDCARD)","darkFusedQuartz",""
"enderio:block_enderman_skull",0,"Enderman Head","itemSkull",""
"enderio:block_enlightened_fused_glass",32767,"(WILDCARD)","enlightenedFusedGlass",""
"enderio:block_enlightened_fused_quartz",32767,"(WILDCARD)","enlightenedFusedQuartz",""
"enderio:block_fused_glass",0,"Quite Clear Glass","blockGlass,blockGlassColorless,blockGlassWhite,fusedGlass",""
"enderio:block_fused_glass",1,"Quite Clear Glass","blockGlass,blockGlassOrange,fusedGlass",""
"enderio:block_fused_glass",2,"Quite Clear Glass","blockGlass,blockGlassMagenta,fusedGlass",""
"enderio:block_fused_glass",3,"Quite Clear Glass","blockGlass,blockGlassLightBlue,fusedGlass",""
"enderio:block_fused_glass",4,"Quite Clear Glass","blockGlass,blockGlassYellow,fusedGlass",""
"enderio:block_fused_glass",5,"Quite Clear Glass","blockGlass,blockGlassLime,fusedGlass",""
"enderio:block_fused_glass",6,"Quite Clear Glass","blockGlass,blockGlassPink,fusedGlass",""
"enderio:block_fused_glass",7,"Quite Clear Glass","blockGlass,blockGlassGray,fusedGlass",""
"enderio:block_fused_glass",8,"Quite Clear Glass","blockGlass,blockGlassLightGray,fusedGlass",""
"enderio:block_fused_glass",9,"Quite Clear Glass","blockGlass,blockGlassCyan,fusedGlass",""
"enderio:block_fused_glass",10,"Quite Clear Glass","blockGlass,blockGlassPurple,fusedGlass",""
"enderio:block_fused_glass",11,"Quite Clear Glass","blockGlass,blockGlassBlue,fusedGlass",""
"enderio:block_fused_glass",12,"Quite Clear Glass","blockGlass,blockGlassBrown,fusedGlass",""
"enderio:block_fused_glass",13,"Quite Clear Glass","blockGlass,blockGlassGreen,fusedGlass",""
"enderio:block_fused_glass",14,"Quite Clear Glass","blockGlass,blockGlassRed,fusedGlass",""
"enderio:block_fused_glass",15,"Quite Clear Glass","blockGlass,blockGlassBlack,fusedGlass",""
"enderio:block_fused_glass",32767,"(WILDCARD)","blockGlass,fusedGlass",""
"enderio:block_fused_quartz",0,"Fused Quartz","blockGlassHardened,blockGlassHardenedWhite,fusedQuartz",""
"enderio:block_fused_quartz",1,"Fused Quartz","blockGlassHardened,blockGlassHardenedOrange,fusedQuartz",""
"enderio:block_fused_quartz",2,"Fused Quartz","blockGlassHardened,blockGlassHardenedMagenta,fusedQuartz",""
"enderio:block_fused_quartz",3,"Fused Quartz","blockGlassHardened,blockGlassHardenedLightBlue,fusedQuartz",""
"enderio:block_fused_quartz",4,"Fused Quartz","blockGlassHardened,blockGlassHardenedYellow,fusedQuartz",""
"enderio:block_fused_quartz",5,"Fused Quartz","blockGlassHardened,blockGlassHardenedLime,fusedQuartz",""
"enderio:block_fused_quartz",6,"Fused Quartz","blockGlassHardened,blockGlassHardenedPink,fusedQuartz",""
"enderio:block_fused_quartz",7,"Fused Quartz","blockGlassHardened,blockGlassHardenedGray,fusedQuartz",""
"enderio:block_fused_quartz",8,"Fused Quartz","blockGlassHardened,blockGlassHardenedLightGray,fusedQuartz",""
"enderio:block_fused_quartz",9,"Fused Quartz","blockGlassHardened,blockGlassHardenedCyan,fusedQuartz",""
"enderio:block_fused_quartz",10,"Fused Quartz","blockGlassHardened,blockGlassHardenedPurple,fusedQuartz",""
"enderio:block_fused_quartz",11,"Fused Quartz","blockGlassHardened,blockGlassHardenedBlue,fusedQuartz",""
"enderio:block_fused_quartz",12,"Fused Quartz","blockGlassHardened,blockGlassHardenedBrown,fusedQuartz",""
"enderio:block_fused_quartz",13,"Fused Quartz","blockGlassHardened,blockGlassHardenedGreen,fusedQuartz",""
"enderio:block_fused_quartz",14,"Fused Quartz","blockGlassHardened,blockGlassHardenedRed,fusedQuartz",""
"enderio:block_fused_quartz",15,"Fused Quartz","blockGlassHardened,blockGlassHardenedBlack,fusedQuartz",""
"enderio:block_fused_quartz",32767,"(WILDCARD)","blockGlassHardened,fusedQuartz",""
"enderio:block_holy_dark_fused_glass",32767,"(WILDCARD)","holyDarkFusedGlass",""
"enderio:block_holy_dark_fused_quartz",32767,"(WILDCARD)","holyDarkFusedQuartz",""
"enderio:block_holy_enlightened_fused_glass",32767,"(WILDCARD)","holyEnlightenedFusedGlass",""
"enderio:block_holy_enlightened_fused_quartz",32767,"(WILDCARD)","holyEnlightenedFusedQuartz",""
"enderio:block_holy_fused_glass",32767,"(WILDCARD)","holyFusedGlass",""
"enderio:block_holy_fused_quartz",32767,"(WILDCARD)","holyFusedQuartz",""
"enderio:block_infinity",0,"Infinity Dust Block","compressed1xDustBedrock",""
"enderio:block_infinity",1,"Compressed Infinity Dust Block","compressed2xDustBedrock",""
"enderio:block_infinity",2,"Double Compressed Infinity Dust Block","compressed3xDustBedrock",""
"enderio:block_not_holy_dark_fused_glass",32767,"(WILDCARD)","notHolyDarkFusedGlass",""
"enderio:block_not_holy_dark_fused_quartz",32767,"(WILDCARD)","notHolyDarkFusedQuartz",""
"enderio:block_not_holy_enlightened_fused_glass",32767,"(WILDCARD)","notHolyEnlightenedFusedGlass",""
"enderio:block_not_holy_enlightened_fused_quartz",32767,"(WILDCARD)","notHolyEnlightenedFusedQuartz",""
"enderio:block_not_holy_fused_glass",32767,"(WILDCARD)","notHolyFusedGlass",""
"enderio:block_not_holy_fused_quartz",32767,"(WILDCARD)","notHolyFusedQuartz",""
"enderio:block_not_pasture_dark_fused_glass",32767,"(WILDCARD)","notPastureDarkFusedGlass",""
"enderio:block_not_pasture_dark_fused_quartz",32767,"(WILDCARD)","notPastureDarkFusedQuartz",""
"enderio:block_not_pasture_enlightened_fused_glass",32767,"(WILDCARD)","notPastureEnlightenedFusedGlass",""
"enderio:block_not_pasture_enlightened_fused_quartz",32767,"(WILDCARD)","notPastureEnlightenedFusedQuartz",""
"enderio:block_not_pasture_fused_glass",32767,"(WILDCARD)","notPastureFusedGlass",""
"enderio:block_not_pasture_fused_quartz",32767,"(WILDCARD)","notPastureFusedQuartz",""
"enderio:block_not_unholy_dark_fused_glass",32767,"(WILDCARD)","notUnholyDarkFusedGlass",""
"enderio:block_not_unholy_dark_fused_quartz",32767,"(WILDCARD)","notUnholyDarkFusedQuartz",""
"enderio:block_not_unholy_enlightened_fused_glass",32767,"(WILDCARD)","notUnholyEnlightenedFusedGlass",""
"enderio:block_not_unholy_enlightened_fused_quartz",32767,"(WILDCARD)","notUnholyEnlightenedFusedQuartz",""
"enderio:block_not_unholy_fused_glass",32767,"(WILDCARD)","notUnholyFusedGlass",""
"enderio:block_not_unholy_fused_quartz",32767,"(WILDCARD)","notUnholyFusedQuartz",""
"enderio:block_pasture_dark_fused_glass",32767,"(WILDCARD)","pastureDarkFusedGlass",""
"enderio:block_pasture_dark_fused_quartz",32767,"(WILDCARD)","pastureDarkFusedQuartz",""
"enderio:block_pasture_enlightened_fused_glass",32767,"(WILDCARD)","pastureEnlightenedFusedGlass",""
"enderio:block_pasture_enlightened_fused_quartz",32767,"(WILDCARD)","pastureEnlightenedFusedQuartz",""
"enderio:block_pasture_fused_glass",32767,"(WILDCARD)","pastureFusedGlass",""
"enderio:block_pasture_fused_quartz",32767,"(WILDCARD)","pastureFusedQuartz",""
"enderio:block_unholy_dark_fused_glass",32767,"(WILDCARD)","unholyDarkFusedGlass",""
"enderio:block_unholy_dark_fused_quartz",32767,"(WILDCARD)","unholyDarkFusedQuartz",""
"enderio:block_unholy_enlightened_fused_glass",32767,"(WILDCARD)","unholyEnlightenedFusedGlass",""
"enderio:block_unholy_enlightened_fused_quartz",32767,"(WILDCARD)","unholyEnlightenedFusedQuartz",""
"enderio:block_unholy_fused_glass",32767,"(WILDCARD)","unholyFusedGlass",""
"enderio:block_unholy_fused_quartz",32767,"(WILDCARD)","unholyFusedQuartz",""
"enderio:item_alloy_ball",0,"Electrical Steel Grinding Ball","ballElectricalSteel",""
"enderio:item_alloy_ball",1,"Energetic Alloy Grinding Ball","ballEnergeticAlloy",""
"enderio:item_alloy_ball",2,"Vibrant Alloy Grinding Ball","ballVibrantAlloy",""
"enderio:item_alloy_ball",3,"Redstone Alloy Grinding Ball","ballRedstoneAlloy",""
"enderio:item_alloy_ball",4,"Conductive Iron Grinding Ball","ballConductiveIron",""
"enderio:item_alloy_ball",5,"Pulsating Iron Grinding Ball","ballPulsatingIron",""
"enderio:item_alloy_ball",6,"Dark Steel Grinding Ball","ballDarkSteel",""
"enderio:item_alloy_ball",7,"Soularium Grinding Ball","ballSoularium",""
"enderio:item_alloy_ball",8,"End Steel Grinding Ball","ballEndSteel",""
"enderio:item_alloy_ball",9,"Iron Alloy Grinding Ball","ballConstructionAlloy",""
"enderio:item_alloy_endergy_ball",0,"Crude Steel Grinding Ball","ballCrudeSteel",""
"enderio:item_alloy_endergy_ball",1,"Crystalline Alloy Grinding Ball","ballCrystallineAlloy",""
"enderio:item_alloy_endergy_ball",2,"Melodic Alloy Grinding Ball","ballMelodicAlloy",""
"enderio:item_alloy_endergy_ball",3,"Stellar Alloy Grinding Ball","ballStellarAlloy",""
"enderio:item_alloy_endergy_ball",4,"Crystalline Pink Slime Grinding Ball","ballCrystallinePinkSlime",""
"enderio:item_alloy_endergy_ball",5,"Energetic Silver Grinding Ball","ballEnergeticSilver",""
"enderio:item_alloy_endergy_ball",6,"Vivid Alloy Grinding Ball","ballVividAlloy",""
"enderio:item_alloy_endergy_ingot",0,"Crude Steel Ingot","ingotCrudeSteel",""
"enderio:item_alloy_endergy_ingot",1,"Crystalline Alloy Ingot","ingotCrystallineAlloy",""
"enderio:item_alloy_endergy_ingot",2,"Melodic Alloy Ingot","ingotMelodicAlloy",""
"enderio:item_alloy_endergy_ingot",3,"Stellar Alloy Ingot","ingotStellarAlloy",""
"enderio:item_alloy_endergy_ingot",4,"Crystalline Pink Slime Ingot","ingotCrystallinePinkSlime",""
"enderio:item_alloy_endergy_ingot",5,"Energetic Silver Ingot","ingotEnergeticSilver",""
"enderio:item_alloy_endergy_ingot",6,"Vivid Alloy Ingot","ingotVividAlloy",""
"enderio:item_alloy_endergy_nugget",0,"Crude Steel Nugget","nuggetCrudeSteel",""
"enderio:item_alloy_endergy_nugget",1,"Crystalline Alloy Nugget","nuggetCrystallineAlloy",""
"enderio:item_alloy_endergy_nugget",2,"Melodic Alloy Nugget","nuggetMelodicAlloy",""
"enderio:item_alloy_endergy_nugget",3,"Stellar Alloy Nugget","nuggetStellarAlloy",""
"enderio:item_alloy_endergy_nugget",4,"Crystalline Pink Slime Nugget","nuggetCrystallinePinkSlime",""
"enderio:item_alloy_endergy_nugget",5,"Energetic Silver Nugget","nuggetEnergeticSilver",""
"enderio:item_alloy_endergy_nugget",6,"Vivid Alloy Nugget","nuggetVividAlloy",""
"enderio:item_alloy_ingot",0,"Electrical Steel Ingot","ingotElectricalSteel",""
"enderio:item_alloy_ingot",1,"Energetic Alloy Ingot","ingotEnergeticAlloy",""
"enderio:item_alloy_ingot",2,"Vibrant Alloy Ingot","ingotVibrantAlloy",""
"enderio:item_alloy_ingot",3,"Redstone Alloy Ingot","ingotRedstoneAlloy",""
"enderio:item_alloy_ingot",4,"Conductive Iron Ingot","ingotConductiveIron",""
"enderio:item_alloy_ingot",5,"Pulsating Iron Ingot","ingotPulsatingIron",""
"enderio:item_alloy_ingot",6,"Dark Steel Ingot","ingotDarkSteel",""
"enderio:item_alloy_ingot",7,"Soularium Ingot","ingotSoularium",""
"enderio:item_alloy_ingot",8,"End Steel Ingot","ingotEndSteel",""
"enderio:item_alloy_ingot",9,"Iron Alloy Ingot","ingotConstructionAlloy",""
"enderio:item_alloy_nugget",0,"Electrical Steel Nugget","nuggetElectricalSteel",""
"enderio:item_alloy_nugget",1,"Energetic Alloy Nugget","nuggetEnergeticAlloy",""
"enderio:item_alloy_nugget",2,"Vibrant Alloy Nugget","nuggetVibrantAlloy",""
"enderio:item_alloy_nugget",3,"Redstone Alloy Nugget","nuggetRedstoneAlloy",""
"enderio:item_alloy_nugget",4,"Conductive Iron Nugget","nuggetConductiveIron",""
"enderio:item_alloy_nugget",5,"Pulsating Iron Nugget","nuggetPulsatingIron",""
"enderio:item_alloy_nugget",6,"Dark Steel Nugget","nuggetDarkSteel",""
"enderio:item_alloy_nugget",7,"Soularium Nugget","nuggetSoularium",""
"enderio:item_alloy_nugget",8,"End Steel Nugget","nuggetEndSteel",""
"enderio:item_alloy_nugget",9,"Iron Alloy Nugget","nuggetConstructionAlloy",""
"enderio:item_dark_steel_shears",32767,"(WILDCARD)","toolShears",""
"enderio:item_dark_steel_treetap",32767,"(WILDCARD)","toolTreetap",""
"enderio:item_material",0,"Simple Machine Chassis","itemSimpleMachineChassi",""
"enderio:item_material",1,"Industrial Machine Chassis","itemMachineChassi",""
"enderio:item_material",2,"Machine Parts","itemChassiParts",""
"enderio:item_material",3,"Photovoltaic Plate","itemPlatePhotovoltaic",""
"enderio:item_material",4,"Conduit Binder","itemConduitBinder",""
"enderio:item_material",5,"Silicon","itemSilicon",""
"enderio:item_material",6,"Glider Wing","itemGliderWing",""
"enderio:item_material",7,"Glider Wings","itemGliderWings",""
"enderio:item_material",8,"Nutritious Stick","itemNutritiousStick",""
"enderio:item_material",11,"Infinity Bimetal Gear","gearIronInfinity",""
"enderio:item_material",12,"Energized Bimetal Gear","gearEnergized",""
"enderio:item_material",13,"Vibrant Bimetal Gear","gearVibrant",""
"enderio:item_material",14,"Pulsating Crystal","itemPulsatingCrystal",""
"enderio:item_material",15,"Vibrant Crystal","itemVibrantCrystal",""
"enderio:item_material",16,"Ender Crystal","itemEnderCrystal",""
"enderio:item_material",17,"Enticing Crystal","itemAttractorCrystal",""
"enderio:item_material",18,"Weather Crystal","itemWeatherCrystal",""
"enderio:item_material",19,"Prescient Crystal","itemPrecientCrystal",""
"enderio:item_material",20,"Grains of Infinity","dustBedrock",""
"enderio:item_material",21,"Flour","dustWheat",""
"enderio:item_material",22,"Conduit Binder Composite","itemBinderComposite",""
"enderio:item_material",26,"Copper Powder","dustCopper",""
"enderio:item_material",27,"Tin Powder","dustTin",""
"enderio:item_material",28,"Ender Pearl Powder","nuggetEnderpearl",""
"enderio:item_material",31,"Cobalt Powder","dustCobalt",""
"enderio:item_material",32,"Lapis Lazuli Powder","dustLapis",""
"enderio:item_material",34,"Grains of Prescience","itemPrecientPowder",""
"enderio:item_material",35,"Grains of Vibrancy","itemVibrantPowder",""
"enderio:item_material",36,"Grains of Piezallity","itemPulsatingPowder",""
"enderio:item_material",37,"Grains of the End","itemEnderCrystalPowder",""
"enderio:item_material",38,"Photovoltaic Composite","itemPowderPhotovoltaic",""
"enderio:item_material",40,"Zombie Electrode","skullZombieElectrode",""
"enderio:item_material",41,"Z-Logic Controller","skullZombieController",""
"enderio:item_material",42,"Frank'N'Zombie","skullZombieFrankenstein",""
"enderio:item_material",43,"Ender Resonator","skullEnderResonator",""
"enderio:item_material",44,"Sentient Ender","skullSentientEnder",""
"enderio:item_material",45,"Skeletal Contractor","skullSkeletalContractor",""
"enderio:item_material",46,"Clippings and Trimmings","itemPlantgreen",""
"enderio:item_material",47,"Twigs and Prunings","itemPlantbrown",""
"enderio:item_material",48,"Organic Green Dye","dyeGreen",""
"enderio:item_material",49,"Organic Brown Dye","dyeBrown",""
"enderio:item_material",50,"Organic Black Dye","dyeBlack",""
"enderio:item_material",51,"Industrial Dye Blend","dyeMachine",""
"enderio:item_material",52,"Soul Attuned Dye Blend","dyeSoulMachine",""
"enderio:item_material",53,"Soul Machine Chassis","itemSoulMachineChassi",""
"enderio:item_material",54,"Enhanced Machine Chassis","itemEnhancedMachineChassi",""
"enderio:item_material",55,"Soulless Machine Chassis","itemUnsouledMachineChassi",""
"enderio:item_material",56,"Guardian Diode","skullGuardianDiode",""
"enderio:item_material",57,"Signalum Grinding Ball","itemGrindingBallSignalum",""
"enderio:item_material",58,"Enderium Grinding Ball","itemGrindingBallEnderium",""
"enderio:item_material",59,"Lumium Grinding Ball","itemGrindingBallLumium",""
"enderio:item_material",60,"Redstone Filter Base","itemRedstoneFilterBase",""
"enderio:item_material",61,"Confusing Powder","itemConfusingDust",""
"enderio:item_material",62,"Ender Fragment","itemEnderFragment",""
"enderio:item_material",63,"Withering Dust","itemWitheringDust",""
"enderio:item_material",64,"Remote Awareness Upgrade","itemRemoteAwarenessUpgrade",""
"enderio:item_material",65,"Wireless Energy Transmitter Dish Assembly","itemWirelessDish",""
"enderio:item_material",66,"End Steel Chassis","itemEndSteelMachineChassi",""
"enderio:item_material",67,"Enhanced Dye Blend","dyeEnhancedMachine",""
"enderio:item_material",68,"Enhanced Machine Parts","itemEnhancedChassiParts",""
"enderio:item_material",69,"Simple Machine Parts","itemSimpleChassiParts",""
"enderio:item_material",70,"Cake Base","itemCakeBase",""
"enderio:item_material",71,"Infinity Rod","itemInfinityRod",""
"enderio:item_material",72,"Nethercotta","ingotBrickNetherGlazed",""
"enderio:item_material",73,"Dark Bimetal Gear","gearDark",""
"enderio:item_material",74,"Soul Powder","dustSoularium",""
"enderio:item_material",75,"Infinity Reagent","itemInfinityGoop",""
"enderio:item_material",76,"Clay-Coated Glowstone Dust","itemClayedGlowstone",""
"enderio:item_material",77,"Black Paper","paperBlack",""
"enderio:item_material",78,"Animal Token","itemTokenAnimal",""
"enderio:item_material",79,"Monster Token","itemTokenMonster",""
"enderio:item_material",80,"Player Token","itemTokenPlayer",""
"enderio:item_material",81,"Unfired Death Urn","itemDeathUrnUnfired",""
"enderio:item_owl_egg",0,"Owl Egg","egg,eggOwl",""
"energycontrol:item_component",0,"Advanced Circuit","circuitAdvanced",""
"energycontrol:item_component",1,"Basic Circuit","circuitBasic",""
"extrabitmanipulation:diamond_nugget",0,"Diamond Nugget","nuggetDiamond",""
"industrialforegoing:artificial_dye",0,"White§r Artificial Dye","dye,dyeWhite",""
"industrialforegoing:artificial_dye",1,"Orange§r Artificial Dye","dye,dyeOrange",""
"industrialforegoing:artificial_dye",2,"Magenta§r Artificial Dye","dye,dyeMagenta",""
"industrialforegoing:artificial_dye",3,"Light Blue§r Artificial Dye","dye,dyeLightBlue",""
"industrialforegoing:artificial_dye",4,"Yellow§r Artificial Dye","dye,dyeYellow",""
"industrialforegoing:artificial_dye",5,"Lime§r Artificial Dye","dye,dyeLime",""
"industrialforegoing:artificial_dye",6,"Pink§r Artificial Dye","dye,dyePink",""
"industrialforegoing:artificial_dye",7,"Gray§r Artificial Dye","dye,dyeGray",""
"industrialforegoing:artificial_dye",8,"Light Gray§r Artificial Dye","dye,dyeLightGray",""
"industrialforegoing:artificial_dye",9,"Cyan§r Artificial Dye","dye,dyeCyan",""
"industrialforegoing:artificial_dye",10,"Purple§r Artificial Dye","dye,dyePurple",""
"industrialforegoing:artificial_dye",11,"Blue§r Artificial Dye","dye,dyeBlue",""
"industrialforegoing:artificial_dye",12,"Brown§r Artificial Dye","dye,dyeBrown",""
"industrialforegoing:artificial_dye",13,"Green§r Artificial Dye","dye,dyeGreen",""
"industrialforegoing:artificial_dye",14,"Red§r Artificial Dye","dye,dyeRed",""
"industrialforegoing:artificial_dye",15,"Black§r Artificial Dye","dye,dyeBlack",""
"industrialforegoing:artificial_dye",32767,"(WILDCARD)","dye",""
"industrialforegoing:fertilizer",0,"Fertilizer","dyeBrown,fertilizer",""
"industrialforegoing:pink_slime",0,"Pink Slime","slimeball,slimeballPink",""
"industrialforegoing:plastic",0,"Plastic","itemRubber",""
"industrialrenewal:motor",0,"Motor","motorSmall",""
"industrialrenewal:record_royal_entrance",0,"Music Disc","record",""
"industrialrenewal:small_slab",0,"Small Slab","minislabStone",""
"industrialrenewal:sponge_iron",0,"Sponge Iron","spongeIron",""
"industrialrenewal:steel_saw",0,"Steel Saw","sawStone",""
"industrialrenewal:stick_iron",0,"Iron Rod","stickIron",""
"industrialrenewal:stick_steel",0,"Steel Rod","stickSteel",""
"jaopca:block.advanced_alloy",0,"Block of Advanced Alloy","blockAdvancedAlloy",""
"jaopca:block.boron_arsenide",0,"Block of Boron Arsenide","blockBoronArsenide",""
"jaopca:block.boron_nitride",0,"Block of Boron Nitride","blockBoronNitride",""
"jaopca:block.carobbiite",0,"Block of Carobbiite","blockCarobbiite",""
"jaopca:block.chromium",0,"Block of Chromium","blockChromium",""
"jaopca:block.electrotine_alloy",0,"Block of Electrotine Alloy","blockElectrotineAlloy",""
"jaopca:block.extreme",0,"Block of Extreme Alloy","blockExtreme",""
"jaopca:block.ferroboron",0,"Block of Ferroboron Alloy","blockFerroboron",""
"jaopca:block.fluorite",0,"Block of Fluorite","blockFluorite",""
"jaopca:block.h_s_l_a_steel",0,"Block of HSLA Steel","blockHSLASteel",""
"jaopca:block.hard_carbon",0,"Block of Hard Carbon Alloy","blockHardCarbon",""
"jaopca:block.magnesium_diboride",0,"Block of Magnesium Diboride Alloy","blockMagnesiumDiboride",""
"jaopca:block.mithril",0,"Block of Mithril","blockMithril",""
"jaopca:block.neodymium",0,"Block of Neodymium","blockNeodymium",""
"jaopca:block.nichrome",0,"Block of Nichrome","blockNichrome",""
"jaopca:block.niobium",0,"Block of Niobium","blockNiobium",""
"jaopca:block.niobium_tin",0,"Block of Niobium-Tin","blockNiobiumTin",""
"jaopca:block.niobium_titanium",0,"Block of Niobium-Titanium","blockNiobiumTitanium",""
"jaopca:block.osmiridium",0,"Block of Osmiridium","blockOsmiridium",""
"jaopca:block.plutonium",0,"Block of Plutonium","blockPlutonium",""
"jaopca:block.red_alloy",0,"Block of Red Alloy","blockRedAlloy",""
"jaopca:block.refined_iron",0,"Block of Refined Iron","blockRefinedIron",""
"jaopca:block.rhodochrosite",0,"Block of Rhodochrosite","blockRhodochrosite",""
"jaopca:block.silicon_carbide",0,"Block of Silicon Carbide","blockSiliconCarbide",""
"jaopca:block.stainless_steel",0,"Block of Stainless Steel","blockStainlessSteel",""
"jaopca:block.super_alloy",0,"Block of Super Alloy","blockSuperAlloy",""
"jaopca:block.thermoconducting",0,"Block of Thermoconducting Alloy","blockThermoconducting",""
"jaopca:block.tough",0,"Block of Tough Alloy","blockTough",""
"jaopca:block.tungsten_carbide",0,"Block of Tungsten Carbide","blockTungstenCarbide",""
"jaopca:block.villiaumite",0,"Block of Villiaumite","blockVilliaumite",""
"jaopca:block.witherite",0,"Block of Witherite","blockWitherite",""
"jaopca:block.zircaloy",0,"Block of Zircaloy","blockZircaloy",""
"jaopca:block.zirconium_molybdenum",0,"Block of Zirconium-Molybdenum Alloy","blockZirconiumMolybdenum",""
"jaopca:dust.advanced_alloy",0,"Advanced Alloy Dust","dustAdvancedAlloy",""
"jaopca:dust.boron_arsenide",0,"Boron Arsenide Dust","dustBoronArsenide",""
"jaopca:dust.certus_quartz",0,"Certus Quartz Dust","dustCertusQuartz",""
